Word1,Word2,CBoW_Model_W1,CBoW_Model_W2,CBoW_Model_W3,CBoW_Model_W4,CBoW_Model_W5,CBoW_Model_W6,CBoW_Model_W7,CBoW_Model_W8,CBoW_Model_W9,CBoW_Model_W10,CBoW_Model_W11,CBoW_Model_W12,CBoW_Model_W13,CBoW_Model_W14,CBoW_Model_W15,CBoW_Model_W16,CBoW_Model_W17,CBoW_Model_W18,CBoW_Model_W19,CBoW_Model_W20,CBoW_Model_W21,CBoW_Model_W22,CBoW_Model_W23,CBoW_Model_W24,CBoW_Model_W25,SGNS_Model_W1,SGNS_Model_W2,SGNS_Model_W3,SGNS_Model_W4,SGNS_Model_W5,SGNS_Model_W6,SGNS_Model_W7,SGNS_Model_W8,SGNS_Model_W9,SGNS_Model_W10,SGNS_Model_W11,SGNS_Model_W12,SGNS_Model_W13,SGNS_Model_W14,SGNS_Model_W15,SGNS_Model_W16,SGNS_Model_W17,SGNS_Model_W18,SGNS_Model_W19,SGNS_Model_W20,SGNS_Model_W21,SGNS_Model_W22,SGNS_Model_W23,SGNS_Model_W24,SGNS_Model_W25,Reference_val 
crucial,important,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.82
harsh,cruel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.18
childish,foolish,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5
scarce,rare,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.17
friendly,generous,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9
fragile,frigid,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.38
long,narrow,0.32052606,0.7079919,0.7335323,0.7349951,0.73770916,0.7193962,0.6954992,0.6839012,0.64009356,0.6360557,0.61199033,0.62783957,0.61822915,0.571889,0.6002854,0.57029176,0.52852637,0.5318446,0.52512926,0.5271301,0.56125844,0.5206166,0.44072422,0.50561625,0.490841,0.29449397,0.2232774,0.21446504,0.19095221,0.24213174,0.22924618,0.2352588,0.2583406,0.27461258,0.28023595,0.2800925,0.27578485,0.30242223,0.27341375,0.3004143,0.3054831,0.29294395,0.32189965,0.35329092,0.32841203,0.32783416,0.32932514,0.3734603,0.36119133,0.31431934,3.57
big,heavy,0.16814645,0.68872833,0.75673735,0.7276267,0.7605852,0.7503909,0.7156568,0.68863213,0.7021015,0.67944294,0.6550144,0.6561444,0.63203776,0.6128928,0.6146867,0.5592152,0.52397835,0.54029655,0.53364277,0.5308417,0.45254675,0.48313144,0.4935366,0.52064574,0.4737081,0.1849396,0.19019327,0.16037036,0.16605641,0.1603507,0.18205658,0.16268732,0.18466413,0.1778715,0.20330715,0.190697,0.22443384,0.23351845,0.24715969,0.21497594,0.2438727,0.2790578,0.23283157,0.20809557,0.24859226,0.256606,0.255786,0.24153173,0.24545428,0.2447748,6.18
rough,frigid,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.47
bizarre,strange,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.37
illegal,immoral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.28
bad,guilty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.2
modern,ancient,0.39833736,0.7896192,0.8224697,0.84134805,0.84173363,0.83268225,0.82075554,0.80385774,0.8111453,0.7763271,0.7639712,0.7485469,0.7620526,0.75388646,0.74401957,0.7242617,0.7195395,0.7255479,0.712476,0.6916521,0.67137766,0.69185114,0.7101533,0.6589782,0.5959399,0.35434842,0.31530657,0.31293198,0.316866,0.34671083,0.3722974,0.40722713,0.38874903,0.42504463,0.43038192,0.46053416,0.46019018,0.46771193,0.46583694,0.45892084,0.4890564,0.49026826,0.46354988,0.49428943,0.5114533,0.5048017,0.52706873,0.5111688,0.5458049,0.5253556,0.73
new,ancient,0.05282044,0.7287123,0.7870488,0.8102299,0.80757415,0.8020759,0.8081749,0.7967693,0.79126406,0.77825695,0.7699708,0.7322795,0.746269,0.7228241,0.71774316,0.7131526,0.6887476,0.68660283,0.7076576,0.6804596,0.681993,0.64925075,0.6335499,0.6609096,0.6658861,0.10054502,0.1305886,0.12366624,0.1222173,0.13441011,0.16015628,0.15028444,0.15845951,0.18071425,0.1397836,0.18880013,0.20598036,0.18664691,0.16414836,0.17941694,0.20302948,0.21027605,0.18789622,0.19875106,0.20653659,0.21460629,0.19622838,0.23269787,0.21678197,0.20329195,0.23
dull,funny,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55
happy,young,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
easy,big,0.21457788,0.66795105,0.7056137,0.6716382,0.70754087,0.67954046,0.58379984,0.60210025,0.5993307,0.5738354,0.5390295,0.5084598,0.5374588,0.47940522,0.51925904,0.4977678,0.4060647,0.44968772,0.4407081,0.46361738,0.40191773,0.36527598,0.38972896,0.40252554,0.38444114,0.19973382,0.15320344,0.09694479,0.15511738,0.13805385,0.087509885,0.13615274,0.10955607,0.13558345,0.13631183,0.11602161,0.098653995,0.15347633,0.1489722,0.119558714,0.16607046,0.16033405,0.18813422,0.14382817,0.17478555,0.18823013,0.19527043,0.17819132,0.16505136,0.20423162,1.12
great,awful,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.17
tiny,huge,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6
polite,proper,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.63
modest,ashamed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.65
exotic,rare,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.05
dumb,clever,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.17
delightful,wonderful,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.65
noticeable,obvious,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.48
afraid,anxious,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.07
formal,proper,0.38025898,0.7963927,0.79833627,0.8039335,0.80021584,0.79157424,0.7577037,0.7603868,0.71430105,0.6646919,0.6500191,0.6278727,0.61898094,0.6312382,0.6250766,0.5543295,0.61144716,0.5613315,0.5474075,0.49634263,0.50562847,0.54026335,0.51914936,0.4764768,0.4355852,0.3498813,0.30927575,0.24473095,0.22905424,0.24058446,0.19530174,0.2073301,0.18631849,0.22102892,0.22717689,0.21396399,0.21346445,0.20188498,0.24985912,0.2593584,0.24986136,0.25263482,0.2649199,0.27092236,0.22989686,0.26518074,0.22017571,0.2675686,0.2508042,0.29173476,8.02
dreary,dull,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.25
delightful,cheerful,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.58
unhappy,mad,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.95
sad,terrible,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4
sick,crazy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.57
violent,angry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.98
laden,heavy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9
dirty,cheap,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6
elastic,flexible,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.78
hard,dense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9
recent,new,0.1633061,0.7397512,0.7808051,0.7995435,0.7941839,0.76435155,0.7331257,0.72615296,0.70198596,0.6976198,0.6585847,0.6398984,0.64066696,0.61790985,0.59661496,0.5570887,0.5631449,0.5449035,0.53923213,0.49646917,0.48737103,0.49251765,0.5075093,0.52010894,0.49809992,0.17447871,0.16822015,0.15386966,0.17097166,0.15228961,0.19704416,0.20074712,0.20096175,0.20701069,0.20689398,0.22277619,0.23200947,0.25170654,0.27472425,0.2391579,0.294998,0.2729746,0.27966318,0.26296577,0.2907276,0.28184685,0.3058473,0.29529756,0.30784953,0.31500334,7.05
bold,proud,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.97
sly,strange,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.97
strange,sly,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.07
dumb,rare,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.48
sly,tough,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58
terrific,mad,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4
modest,flexible,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.98
fresh,wide,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4
huge,dumb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.48
large,flexible,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.48
dirty,narrow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3
wife,husband,0.6848848,0.8541125,0.8411801,0.8388816,0.82565665,0.80603194,0.78276896,0.76268923,0.7675627,0.76104355,0.7374787,0.67605025,0.707439,0.69869006,0.6642761,0.6790643,0.63948727,0.6650324,0.58664876,0.61726916,0.5933567,0.6055967,0.63389605,0.6079833,0.59698266,0.62674093,0.55355406,0.57971656,0.5867288,0.55600166,0.5494424,0.5765877,0.56003845,0.5963102,0.58910584,0.6056669,0.5960947,0.60264313,0.5835612,0.57899046,0.6181989,0.61646056,0.6007422,0.598132,0.61711645,0.6291393,0.6553392,0.6320255,0.61886406,0.61296666,2.3
book,text,0.30346256,0.7479471,0.78605574,0.7980095,0.8027275,0.7995931,0.7851609,0.7645989,0.75550437,0.7401115,0.7559674,0.71222115,0.7221531,0.7165508,0.6924931,0.68066,0.6706791,0.62641585,0.6567255,0.6397362,0.6024984,0.5867377,0.63199043,0.61503595,0.62232536,0.27320215,0.2557918,0.26561993,0.24605602,0.2331695,0.25392535,0.27156997,0.29429424,0.2776106,0.2998196,0.30817407,0.33173034,0.32126635,0.34155607,0.3413155,0.3281818,0.33402294,0.36426365,0.35088956,0.33236927,0.35990044,0.3682852,0.34469083,0.35926127,0.36410558,6.35
groom,bride,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17
night,day,0.33801758,0.75306034,0.7989515,0.7927891,0.7949335,0.77052355,0.77067184,0.76356924,0.73438793,0.73136216,0.71399117,0.70490324,0.6682403,0.66757125,0.6569312,0.6498895,0.6325942,0.63597995,0.59388256,0.6281865,0.61877304,0.57036245,0.5947088,0.59182996,0.56031924,0.31829223,0.30237663,0.2734588,0.29536134,0.32269403,0.30610418,0.32515484,0.32229123,0.3365934,0.35277885,0.35680002,0.3736578,0.3645996,0.3474255,0.37371463,0.3496628,0.35451365,0.38492894,0.36851513,0.3879289,0.3994702,0.39053112,0.38753885,0.37711522,0.37757367,1.88
south,north,0.7012136,0.9092616,0.92606896,0.9208311,0.9219083,0.9094931,0.9089583,0.90605724,0.89512753,0.8731318,0.86414796,0.87579954,0.86493754,0.8747522,0.86854565,0.8483089,0.8436224,0.83613783,0.83513737,0.8325137,0.8229625,0.819155,0.8213369,0.81904125,0.81755984,0.67942196,0.68882173,0.6912221,0.6892567,0.71501255,0.71446013,0.7229158,0.7302004,0.7406337,0.751654,0.75457096,0.7507438,0.7580478,0.7614145,0.76271623,0.7619554,0.77584165,0.7660957,0.77121353,0.7782055,0.7527392,0.77711356,0.7781072,0.7562362,0.7697084,2.2
plane,airport,0.19360533,0.75027007,0.79484886,0.75890017,0.7650378,0.7767725,0.7286656,0.7382831,0.7231315,0.7387191,0.67636216,0.6607468,0.6767887,0.61639625,0.6777158,0.6712272,0.63532543,0.5830873,0.6365403,0.6215377,0.598647,0.5840256,0.5711949,0.5794762,0.53689563,0.19851649,0.25526965,0.22291446,0.25415623,0.23448703,0.20083353,0.2675472,0.23004475,0.24594021,0.25093928,0.28174338,0.28095156,0.30065897,0.27195537,0.29050106,0.28127787,0.26429796,0.30940235,0.3118997,0.32377866,0.2831891,0.29465374,0.32262182,0.31849533,0.29911965,3.65
uncle,aunt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5
horse,mare,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.33
bottom,top,0.486648,0.8062624,0.82955825,0.8018776,0.81331,0.79304636,0.7764123,0.78867865,0.7705294,0.77991027,0.74282146,0.73586935,0.722039,0.7114407,0.7104698,0.71974075,0.7337237,0.6882739,0.705603,0.7140591,0.69533694,0.696833,0.70987964,0.6560534,0.6800324,0.5054981,0.49202883,0.50143105,0.47931367,0.50314736,0.5018282,0.51711637,0.51860124,0.5165762,0.4958278,0.5195345,0.50036335,0.53352284,0.5350541,0.5322169,0.5448472,0.546986,0.5683463,0.54687685,0.5480465,0.5461228,0.5640022,0.5644853,0.5434394,0.55317163,0.7
friend,buddy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.78
student,pupil,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.35
world,globe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.67
leg,arm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.88
plane,jet,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.1
woman,man,0.5462458,0.81845975,0.84032285,0.8469347,0.8280606,0.83103836,0.84091663,0.82751024,0.81914216,0.8095621,0.80472755,0.79383016,0.76815224,0.7633917,0.77129495,0.74059486,0.7377256,0.7502726,0.7727958,0.7245158,0.69808215,0.70822966,0.6824174,0.6542751,0.67014384,0.48454696,0.48813114,0.45736262,0.47098097,0.46889877,0.4609748,0.48501444,0.46681687,0.48895928,0.4848854,0.4955637,0.47504324,0.47643682,0.50140166,0.507934,0.49122876,0.5109954,0.48639646,0.533783,0.5039866,0.5104877,0.49756336,0.48975804,0.5174779,0.4997761,3.33
horse,colt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.07
actress,actor,0.87527806,0.96686655,0.9636475,0.9623952,0.9558344,0.9531865,0.9482106,0.948696,0.9408173,0.93688065,0.93970704,0.9273241,0.9367142,0.93567044,0.92847896,0.91848314,0.9083203,0.91187567,0.9045336,0.9145434,0.9051332,0.8908781,0.9036169,0.9055205,0.8929719,0.84549046,0.8180125,0.8194122,0.8027165,0.79619193,0.8107658,0.8088435,0.81212854,0.8262936,0.84007967,0.8312948,0.83671343,0.84871733,0.8389447,0.85299075,0.86335397,0.84782445,0.8507557,0.85023594,0.85274434,0.8456744,0.8581414,0.85219073,0.85755336,0.85050845,7.12
teacher,instructor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.25
movie,film,0.66500187,0.8705369,0.8930879,0.9052297,0.8924985,0.873626,0.87941444,0.8895541,0.8603267,0.86119485,0.8686105,0.85232705,0.8448841,0.8244164,0.83459806,0.8243933,0.82576585,0.81551695,0.82464665,0.7686308,0.76615465,0.78171164,0.76484233,0.7751991,0.740427,0.66242003,0.64906824,0.6393268,0.62719977,0.64149743,0.64968073,0.6862385,0.7150631,0.7113755,0.70257616,0.72240734,0.7280447,0.73390293,0.72728217,0.72955,0.73622644,0.7300651,0.7502346,0.7446693,0.7309566,0.7482971,0.7563667,0.7512417,0.74209255,0.7395474,8.87
